SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
113827,0,Cash loans,F,N,Y,2,292500,790830,62613,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,1,High skill tech staff,3
133180,0,Cash loans,F,N,N,0,180000,540000,23917.5,540000,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,1,0,Accountants,1
100486,0,Cash loans,F,N,Y,0,58500,172021.5,12991.5,148500,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
118835,0,Cash loans,F,N,Y,1,54000,95940,9616.5,90000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,,3
137280,0,Cash loans,M,Y,Y,2,472500,219042,21793.5,193500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,,4
116040,0,Cash loans,F,Y,Y,2,157500,278460,21676.5,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Accountants,4
100686,0,Cash loans,F,N,N,0,135000,1125000,40410,1125000,Unaccompanied,State servant,Higher education,Married,House / apartment,1,0,Core staff,2
114444,0,Cash loans,M,Y,Y,0,112500,545040,20677.5,450000,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,,1
105251,0,Cash loans,M,Y,Y,1,225000,508495.5,24592.5,454500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
102378,0,Cash loans,M,Y,Y,0,180000,585000,29997,585000,Unaccompanied,Working,Incomplete higher,Civil marriage,With parents,1,0,Laborers,2
109668,0,Cash loans,M,N,N,0,90000,288873,19435.5,238500,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,1,0,Laborers,1
128325,0,Cash loans,F,N,Y,0,180000,127350,12726,112500,Family,Working,Secondary / secondary special,Married,Municipal apartment,1,0,Laborers,2
122754,0,Cash loans,F,Y,Y,0,247500,1365651,40059,1192500,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
132303,1,Cash loans,F,N,N,0,112500,805536,34258.5,720000,Unaccompanied,Pensioner,Secondary / secondary special,Married,With parents,1,0,,2
133243,0,Cash loans,F,N,Y,1,67500,101880,10206,90000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
125132,0,Cash loans,F,N,Y,0,126000,150768,7380,108000,Family,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,1,,2
110056,0,Cash loans,F,Y,Y,3,180000,632664,35455.5,540000,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,5
123360,0,Cash loans,M,Y,Y,0,202500,1350000,47056.5,1350000,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,High skill tech staff,2
101341,0,Cash loans,F,Y,N,0,450000,298512,29079,270000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,1,0,Core staff,1
134199,0,Cash loans,F,Y,Y,0,225000,630000,32296.5,630000,Unaccompanied,State servant,Secondary / secondary special,Widow,House / apartment,1,0,Core staff,1
105750,0,Cash loans,F,Y,Y,0,202500,1024740,52452,9.00E+05,Unaccompanied,Commercial associate,Higher education,Single / not married,With parents,1,0,,1
124560,1,Cash loans,F,N,Y,2,202500,234324,25366.5,207000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,1,1,Managers,4
136176,0,Cash loans,F,N,Y,0,112500,269550,21609,225000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Cooking staff,1
115701,0,Cash loans,M,Y,N,1,315000,1042560,40702.5,9.00E+05,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,0,Drivers,3
109391,0,Cash loans,F,N,N,0,162000,1303812,34524,1138500,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
118769,0,Cash loans,F,Y,Y,0,180000,284256,27819,270000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
131441,0,Cash loans,M,N,Y,1,112500,364428,13869,238500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,0,Private service staff,3
134303,1,Cash loans,F,N,Y,1,157500,640080,29970,450000,"Spouse, partner",Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Medicine staff,3
106604,0,Cash loans,F,Y,Y,1,540000,1365192,49167,1206000,Children,Working,Higher education,Separated,House / apartment,1,1,Managers,2
130321,0,Cash loans,F,Y,N,0,202500,1058197.5,38137.5,913500,Family,State servant,Higher education,Married,House / apartment,1,0,Core staff,2
137647,0,Cash loans,F,N,Y,0,162000,675000,36094.5,675000,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2
117263,0,Cash loans,F,N,Y,0,112500,808650,23773.5,675000,Family,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
120745,0,Cash loans,F,N,Y,0,157500,1125000,47794.5,1125000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
101627,0,Cash loans,M,Y,Y,0,135000,808650,26217,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
100501,0,Cash loans,M,N,N,1,247500,1125000,29808,1125000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,1,0,Laborers,2
122732,0,Cash loans,F,Y,Y,0,108000,157500,11092.5,157500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
113389,0,Cash loans,F,N,Y,2,81000,234576,24034.5,202500,"Spouse, partner",State servant,Secondary / secondary special,Married,Municipal apartment,1,0,Cooking staff,4
107926,0,Cash loans,F,N,N,0,270000,1773963,61659,1620000,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,Accountants,2
132804,1,Cash loans,M,Y,N,0,112500,348264,36697.5,315000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
112205,0,Cash loans,F,N,Y,1,90000,157500,9171,157500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,0,Core staff,3
104684,0,Cash loans,F,N,Y,1,157500,1288350,37800,1125000,Family,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,3
137169,0,Cash loans,F,N,Y,2,157500,1458414,42772.5,1273500,Unaccompanied,State servant,Higher education,Married,House / apartment,1,0,Accountants,4
117891,0,Cash loans,M,Y,Y,0,135000,519633,29961,481500,Unaccompanied,Pensioner,Secondary / secondary special,Married,Office apartment,1,0,,2
103207,1,Cash loans,M,Y,Y,1,112500,448056,17019,315000,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,Managers,3
116251,0,Cash loans,M,Y,N,1,427500,781920,32998.5,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Managers,3
131315,0,Cash loans,F,N,N,0,202500,1027327.5,43654.5,945000,Family,Working,Incomplete higher,Civil marriage,House / apartment,1,0,Managers,2
133360,0,Cash loans,F,N,Y,2,162000,127350,13500,112500,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,1,0,,4
134476,0,Cash loans,F,N,Y,0,157500,1258650,53325,1125000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
132301,0,Cash loans,F,N,N,0,112500,945000,39127.5,945000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
129129,0,Cash loans,M,N,Y,0,90000,675000,36747,675000,Family,Working,Secondary / secondary special,Married,House / apartment,1,1,,2
106876,0,Cash loans,M,Y,Y,0,180000,755190,36459,675000,Unaccompanied,State servant,Higher education,Married,House / apartment,1,0,Drivers,2
123332,0,Cash loans,M,Y,N,1,225000,1006920,51543,9.00E+05,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,Drivers,3
121938,0,Cash loans,F,Y,Y,0,112500,922716,49288.5,855000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,0,,2
135240,1,Cash loans,F,N,Y,0,90000,189000,9778.5,189000,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,Sales staff,1
111037,0,Cash loans,F,Y,N,0,675000,1024740,55719,9.00E+05,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
111778,0,Cash loans,M,N,Y,1,157500,198085.5,23638.5,171000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
137679,0,Cash loans,F,Y,Y,0,112500,225000,17775,225000,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2
138225,0,Cash loans,F,N,Y,0,135000,508495.5,22527,454500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Cooking staff,2
100294,0,Cash loans,F,N,Y,0,157500,835380,35392.5,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,0,Core staff,1
138252,0,Cash loans,F,N,Y,1,180000,284400,19134,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Accountants,3
111726,0,Cash loans,M,Y,Y,2,121500,225000,16434,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
101871,1,Cash loans,M,N,N,0,202500,675000,32472,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
122413,0,Cash loans,M,Y,N,0,108000,376920,18261,270000,Unaccompanied,Working,Secondary / secondary special,Married,Office apartment,1,0,Security staff,2
121202,0,Cash loans,F,N,Y,0,135000,342000,16582.5,342000,Unaccompanied,Pensioner,Lower secondary,Widow,House / apartment,1,0,,1
127235,0,Cash loans,F,N,Y,0,67500,135000,14539.5,135000,Unaccompanied,Working,Secondary / secondary special,Married,Office apartment,1,0,Sales staff,2
107453,0,Cash loans,F,N,Y,2,135000,517500,31788,517500,Family,Working,Higher education,Married,House / apartment,1,0,Private service staff,4
115838,0,Cash loans,F,N,Y,1,112500,848745,43465.5,675000,Family,Working,Secondary / secondary special,Married,House / apartment,1,1,Sales staff,3
111985,0,Cash loans,M,N,N,0,117000,896602.5,29763,774000,Group of people,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,1
128291,0,Cash loans,F,N,N,0,82350,760225.5,32337,679500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
120215,1,Cash loans,F,N,Y,1,211500,873000,44703,873000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,1,Sales staff,2
100149,0,Cash loans,M,Y,N,0,171000,539590.5,26374.5,445500,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,Low-skill Laborers,2
108615,0,Cash loans,F,N,N,2,180000,348264,36697.5,315000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,1,0,Managers,4
103673,0,Revolving loans,F,Y,Y,0,67500,135000,6750,135000,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,1,0,,1
105815,0,Cash loans,F,N,Y,0,243000,983299.5,41791.5,904500,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,High skill tech staff,1
120367,0,Cash loans,F,N,Y,1,112500,500211,28845,463500,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
113433,0,Cash loans,F,N,Y,2,81000,396000,21613.5,396000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
107449,0,Cash loans,F,N,Y,0,180000,297130.5,14422.5,256500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
131022,0,Cash loans,F,N,N,1,135000,9.00E+05,26316,9.00E+05,Unaccompanied,State servant,Higher education,Married,House / apartment,1,0,Managers,3
113830,0,Cash loans,F,N,Y,2,157500,675000,37822.5,675000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Managers,4
102006,0,Cash loans,F,N,Y,2,112500,254700,16713,225000,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Laborers,4
117977,0,Cash loans,M,N,Y,0,270000,1063719,54441,859500,Unaccompanied,State servant,Secondary / secondary special,Single / not married,Rented apartment,1,0,Managers,1
112189,0,Cash loans,F,N,Y,1,292500,835380,40320,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,,2
104199,0,Cash loans,M,Y,N,0,103500,203760,16227,180000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Drivers,1
112120,0,Cash loans,F,Y,Y,2,135000,729792,35109,630000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,,4
125245,0,Cash loans,M,Y,N,0,247500,280170,33381,247500,Unaccompanied,Working,Incomplete higher,Civil marriage,Office apartment,1,0,High skill tech staff,2
114576,0,Cash loans,F,N,Y,0,157500,1506816,49797,1350000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,Sales staff,2
112614,1,Cash loans,F,Y,N,1,90000,91647,7222.5,76500,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,Laborers,3
104871,0,Cash loans,M,Y,Y,0,180000,284400,16456.5,225000,Unaccompanied,Working,Higher education,Separated,House / apartment,1,0,,1
119714,0,Cash loans,F,Y,Y,2,157500,497520,52371,450000,Unaccompanied,State servant,Higher education,Married,House / apartment,1,0,Core staff,4
131639,0,Cash loans,F,Y,Y,1,202500,1086889.5,46179,922500,Unaccompanied,Working,Higher education,Married,House / apartment,1,1,Managers,3
108247,0,Cash loans,F,N,N,0,202500,341280,21006,270000,Children,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,1,,2
108867,0,Cash loans,F,Y,Y,0,630000,1418868,72076.5,1354500,Family,Commercial associate,Higher education,Married,House / apartment,1,0,Core staff,2
104071,0,Cash loans,F,N,Y,1,121500,314100,16164,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,,3
108502,0,Cash loans,F,Y,Y,0,247500,1325475,56290.5,1125000,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
123583,0,Cash loans,M,Y,N,0,270000,450000,23107.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
112370,0,Cash loans,F,Y,Y,0,450000,1928304,78669,1800000,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,Managers,2
131465,0,Cash loans,F,N,N,0,121500,215640,11826,180000,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Laborers,2
100135,0,Cash loans,M,N,Y,0,135000,391194,26271,319500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
124517,0,Cash loans,F,N,Y,0,103500,354469.5,20479.5,306000,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,Cleaning staff,2
117469,0,Cash loans,F,N,N,0,41940,562491,27189,454500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
133514,0,Cash loans,F,Y,N,0,315000,450000,24412.5,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
110878,0,Cash loans,F,Y,Y,1,202500,1350000,55845,1350000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,Core staff,3
123183,0,Cash loans,M,Y,N,2,157500,579195,21591,468000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Managers,4
106786,0,Cash loans,M,Y,Y,0,202500,675000,36747,675000,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,Laborers,2
115879,0,Cash loans,F,Y,Y,0,855000,1258650,53455.5,1125000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Managers,2
128567,0,Cash loans,F,N,Y,0,94500,728460,57685.5,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
105958,1,Cash loans,M,Y,Y,1,157500,1024740,52452,9.00E+05,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,1,0,Low-skill Laborers,3
112660,0,Cash loans,F,N,Y,3,157500,997974,42412.5,918000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,5
115930,0,Cash loans,M,N,N,1,630000,531000,35482.5,531000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,0,,3
134574,0,Cash loans,M,N,Y,2,225000,536917.5,25960.5,463500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,1,1,Laborers,4
111588,0,Cash loans,F,N,Y,0,180000,675000,50598,675000,Unaccompanied,State servant,Secondary / secondary special,Widow,House / apartment,1,0,Laborers,1
112582,0,Cash loans,F,N,N,0,157500,9.00E+05,38133,9.00E+05,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Accountants,2
105801,0,Cash loans,F,N,Y,0,292500,734994,23841,526500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
135849,0,Cash loans,F,N,Y,0,90000,225000,16371,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,Sales staff,1
132909,0,Cash loans,M,Y,Y,2,292500,314055,14683.5,238500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,4
135481,0,Cash loans,F,N,Y,1,112500,916470,26928,765000,Unaccompanied,Working,Lower secondary,Married,House / apartment,1,0,Laborers,3
133269,0,Cash loans,M,Y,Y,0,135000,225000,20767.5,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Managers,1
119927,0,Cash loans,F,N,Y,0,157500,824823,24246,688500,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
104323,0,Cash loans,F,N,Y,0,90000,1078200,31653,9.00E+05,Family,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
108308,0,Cash loans,M,N,Y,0,337500,765000,36801,765000,Unaccompanied,Pensioner,Higher education,Civil marriage,House / apartment,1,0,,2
120657,0,Cash loans,F,N,Y,2,202500,713889,56533.5,661500,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,,4
109313,0,Cash loans,F,N,Y,0,270000,641173.5,32868,553500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
108868,0,Cash loans,M,N,Y,0,202500,675000,32602.5,675000,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,1,0,Managers,1
137713,0,Cash loans,F,Y,Y,0,112500,323460,26064,270000,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,0,Sales staff,1
124721,0,Cash loans,F,N,Y,0,315000,450000,27193.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
108714,1,Cash loans,F,N,Y,0,157500,450000,35685,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
118753,0,Cash loans,F,N,Y,0,180000,522927,25285.5,436500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
121340,0,Cash loans,F,N,N,0,54000,263686.5,27148.5,238500,Family,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
125792,0,Cash loans,F,Y,N,0,360000,9.00E+05,33354,9.00E+05,Unaccompanied,Working,Higher education,Widow,House / apartment,1,0,High skill tech staff,1
132557,0,Cash loans,F,Y,N,0,292500,320922,31392,283500,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,1,1,High skill tech staff,1
104141,0,Cash loans,F,N,Y,0,787500,2085120,72607.5,1800000,Unaccompanied,State servant,Higher education,Married,House / apartment,1,1,Managers,2
115455,0,Cash loans,F,N,Y,1,247500,847723.5,30447,715500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,Core staff,3
110642,0,Cash loans,F,Y,N,2,157500,414792,15502.5,315000,Family,Working,Higher education,Separated,House / apartment,1,0,,3
118349,0,Cash loans,F,Y,Y,0,157500,265306.5,30064.5,252000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,1,0,Waiters/barmen staff,1
110842,0,Cash loans,F,Y,N,2,76500,1493086.5,52029,1363500,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,Secretaries,4
120577,0,Cash loans,M,N,N,1,112500,225000,9162,225000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Drivers,2
130343,0,Cash loans,M,N,Y,3,494100,278613,27684,252000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,5
116248,0,Cash loans,M,Y,N,1,157500,1113840,51745.5,9.00E+05,,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,3
109268,0,Cash loans,F,Y,Y,1,90000,218016,14062.5,180000,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,1,0,Cooking staff,3
119338,0,Cash loans,F,N,Y,0,85500,156384,16155,135000,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
118974,0,Cash loans,M,Y,Y,1,112500,277969.5,20272.5,229500,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,Drivers,3
122278,0,Cash loans,F,Y,N,0,157500,630000,34177.5,630000,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
103077,0,Cash loans,F,N,Y,3,157500,582804,31747.5,463500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,,5
110279,0,Cash loans,F,N,Y,1,315000,1113840,47322,9.00E+05,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,0,Core staff,3
123840,1,Cash loans,M,N,N,0,135000,349258.5,16312.5,301500,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,1,0,Laborers,1
129983,0,Cash loans,M,N,Y,0,225000,1223010,51948,1125000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
127928,0,Cash loans,F,N,Y,2,112500,832977,40203,684000,Unaccompanied,Working,Secondary / secondary special,Married,With parents,1,0,Waiters/barmen staff,4
128239,0,Cash loans,F,Y,Y,2,315000,1312110,55723.5,1125000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,0,,4
115679,0,Cash loans,F,N,N,1,157500,1506816,45814.5,1350000,Family,Working,Higher education,Married,House / apartment,1,0,Managers,3
122307,0,Cash loans,F,N,N,0,225000,864000,55345.5,864000,Unaccompanied,Working,Higher education,Married,House / apartment,1,1,Accountants,2
132990,0,Cash loans,F,Y,Y,0,148500,378180,14386.5,247500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
105079,0,Cash loans,F,N,Y,1,315000,1024740,52452,9.00E+05,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,Realty agents,3
118861,0,Cash loans,M,N,Y,0,157500,360000,28993.5,360000,Unaccompanied,Working,Incomplete higher,Married,House / apartment,1,0,,2
123734,0,Cash loans,F,Y,Y,0,112500,490536,18621,405000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
134249,0,Cash loans,F,Y,Y,1,90000,225000,26833.5,225000,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,,3
117082,1,Cash loans,F,N,Y,1,73350,314100,16164,225000,"Spouse, partner",State servant,Secondary / secondary special,Married,House / apartment,1,0,,3
116759,0,Cash loans,M,N,Y,2,180000,261000,28237.5,261000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Drivers,4
129331,0,Cash loans,F,N,N,0,157500,857169,25060.5,715500,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,,1
120850,0,Cash loans,F,Y,Y,2,171000,454500,21996,454500,"Spouse, partner",Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Managers,4
137125,0,Cash loans,F,N,Y,1,81000,450000,23107.5,450000,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
132390,0,Cash loans,F,Y,Y,0,225000,299772,19287,247500,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Core staff,1
118705,0,Cash loans,M,Y,N,1,202500,623749.5,29034,504000,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Drivers,3
129743,0,Cash loans,F,Y,Y,0,90000,697500,33687,697500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,,2
137475,0,Cash loans,F,Y,Y,0,180000,691258.5,49288.5,652500,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,1,0,,1
128115,0,Cash loans,F,N,Y,0,126000,819432,24088.5,684000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
137790,0,Cash loans,M,Y,N,0,270000,1451047.5,55399.5,1354500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
110062,0,Cash loans,F,N,N,0,135000,485640,44541,450000,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,1,0,Laborers,1
110229,0,Cash loans,F,Y,Y,0,135000,314055,15237,238500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,,2
119775,0,Cash loans,F,N,N,0,137700,1350000,39474,1350000,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
117016,0,Cash loans,F,N,Y,0,270000,526491,27009,454500,Unaccompanied,State servant,Secondary / secondary special,Widow,Municipal apartment,1,1,Medicine staff,1
137903,1,Cash loans,F,N,Y,0,121500,958500,28156.5,958500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
133306,0,Cash loans,F,N,Y,0,202500,1258650,52074,1125000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
110475,0,Cash loans,F,N,Y,1,225000,440784,34956,360000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,3
135336,0,Cash loans,F,N,Y,0,175500,276277.5,17784,238500,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
109466,0,Cash loans,F,N,Y,1,270000,505642.5,25947,436500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,0,,3
100679,0,Cash loans,F,N,Y,0,72000,384048,14607,270000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
108538,0,Cash loans,M,N,Y,0,202500,225000,14377.5,225000,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,1,0,,1
108735,0,Cash loans,F,N,Y,0,135000,260640,20299.5,225000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
137138,0,Cash loans,M,Y,Y,1,720000,965340,101497.5,9.00E+05,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,3
136812,0,Cash loans,M,Y,Y,2,117000,521280,24286.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Security staff,4
103720,0,Cash loans,F,N,N,0,74250,263686.5,13522.5,238500,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
121330,0,Cash loans,M,Y,Y,2,270000,579942,45949.5,495000,Unaccompanied,Working,Higher education,Married,House / apartment,1,1,Drivers,4
118707,0,Cash loans,M,Y,Y,1,261000,256500,20394,256500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,,3
104097,0,Cash loans,F,N,Y,0,157500,755190,33394.5,675000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
114312,1,Cash loans,M,N,Y,0,157500,376920,20574,270000,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,1,0,Cleaning staff,1
